,text_raw,text_clean
7788,La clef de vote a stone key beneath the sign of the Rose.,la clef de vote a stone key beneath the sign of the rise
7789,Teabing slowly unlatched the lid and raised it.,teabing slowly unlatched the lid and raise it
7790,"As his eyes finally gazed upon the contents, he knew in an instant it could only be the keystone.",a his eye finally gaze upon the content he know in a instant it can only be the keystone
7791,"He was staring at a stone cylinder, crafted of interconnecting lettered dials.",he be stare at a stone cylinder craft of interconnect letter dial
7792,The device seemed surprisingly familiar to him.,the device seem surprisingly familiar to him
7793,"""Designed from Da Vinci's diaries,"" Sophie said.",design from da vinci s diary sophie say
7794,"""My grandfather made them as a hobby.""",my grandfather make them a a hobby
7795,"Of course, Teabing realized.",of course teabing realize
7796,He had seen the sketches and blueprints.,he have see the sketch and blueprint
7797,The key to finding the Holy Grail lies inside this stone.,the key to find the holy grail lie inside this stone
7798,"Teabing lifted the heavy cryptex from the box, holding it gently.",teabing lift the heavy cryptex from the box hold it gently
7799,"Although he had no idea how to open the cylinder, he sensed his own destiny lay inside.",although he have no idea how to open the cylinder he sense his own destiny lie inside
7800,"In moments of failure, Teabing had questioned whether his life's quest would ever be rewarded.",in moment of failure teabing have question whether his life s quest would ever be reward
7801,Now those doubts were gone forever.,now that doubt be go forever
7802,He could hear the ancient words... the foundation of the Grail legend:,he can hear the ancient word the foundation of the grail legend
7803,"Vous ne trouvez pas le Saint-Graal, c'est le Saint-Graal qui vous trouve.",vous ne trouvez pas le saint graal c est le saint graal qui vous trouve
7804,"You do not find the Grail, the Grail finds you.",you do not find the grail the grail find you
7805,"And tonight, incredibly, the key to finding the Holy Grail had walked right through his front door.",and tonight incredibly the key to find the holy grail have walk right through his front door
7806,"While Sophie and Teabing sat with the cryptex and talked about the vinegar, the dials, and what the password might be, Langdon carried the rosewood box across the room to a well-lit table to get a better look at it.",while sophie and teabing sit with the cryptex and talk about the vinegar the dial and what the password may be langdon carry the rosewood box across the room to a good light table to get a well look at it
7807,Something Teabing had just said was now running through Langdon's mind.,something teabing have just say be now run through langdon s mind
7808,The key to the Grail is hidden beneath the sign of the Rose.,the key to the grail be hide beneath the sign of the rise
7809,Langdon held the wooden box up to the light and examined the inlaid symbol of the Rose.,langdon hold the wooden box up to the light and examine the inlay symbol of the rise
7810,"Although his familiarity with art did not include woodworking or inlaid furniture, he had just recalled the famous tiled ceiling of the Spanish monastery outside of Madrid, where, three centuries after its construction, the ceiling tiles began to fall out, revealing sacred texts scrawled by monks on the plaster beneath.",although his familiarity with art do not include woodworking or inlay furniture he have just recall the famous tile ceil of the spanish monastery outside of madrid where three century after its construction the ceil tile begin to fall out reveal sacred text scrawl by monk on the plaster beneath
7811,Langdon looked again at the Rose.,langdon look again at the rise
7812,Beneath the Rose.,beneath the rise
7813,A bump in the hallway behind him made Langdon turn.,a bump in the hallway behind him make langdon turn
7814,He saw nothing but shadows.,he see nothing but shadow
7815,Teabing's manservant most likely had passed through.,teabing s manservant much likely have pass through
7816,Langdon turned back to the box.,langdon turn back to the box
7817,"He ran his finger over the smooth edge of the inlay, wondering if he could pry the Rose out, but the craftsmanship was perfect.",he run his finger over the smooth edge of the inlay wonder if he can pry the rise out but the craftsmanship be perfect
7818,He doubted even a razor blade could fit in between the inlaid Rose and the carefully carved depression into which it was seated.,he doubt even a razor blade can fit in between the inlay rise and the carefully carve depression into which it be seat
